firm_id,date,inflow,outflow,balance
F100326,2025-08-31,28669.07,13475.3,231730.36
F100327,2024-03-31,40621.92,24795.08,30863.04
F100327,2024-04-30,44296.94,24059.2,50813.55
F100327,2024-05-31,34040.22,21690.54,65109.54
F100327,2024-06-30,38832.82,25764.82,78659.69
F100327,2024-07-31,43575.68,25561.99,98063.03
F100327,2024-08-31,42572.17,31409.37,111014.24
F100327,2024-09-30,40890.0,23294.4,130040.83
F100327,2024-10-31,44205.58,25792.42,147686.86
F100327,2024-11-30,42014.44,24183.89,165536.51
F100327,2024-12-31,38715.94,27201.02,177466.9
F100327,2025-01-31,33819.36,21971.3,189108.1
F100327,2025-02-28,35215.2,20036.29,204615.21
F100327,2025-03-31,33744.44,19915.87,216932.65
F100327,2025-04-30,33584.24,20287.03,230662.66
F100327,2025-05-31,28581.53,18443.8,241083.77
F100327,2025-06-30,32814.61,19254.45,253991.29
F100327,2025-07-31,35018.8,20892.81,267169.32
F100327,2025-08-31,32443.93,19072.57,277104.51
F100328,2024-03-31,46838.01,24449.42,30068.78
F100328,2024-04-30,49083.18,24276.15,53320.97
F100328,2024-05-31,40612.26,17735.48,74017.13
F100328,2024-06-30,36781.75,17098.29,92772.69
F100328,2024-07-31,47797.37,20787.46,120861.32
F100328,2024-08-31,40321.25,20465.1,140621.7
F100328,2024-09-30,40996.59,25804.43,156001.0
F100328,2024-10-31,45015.39,21585.0,180212.43
F100328,2024-11-30,43978.63,23756.55,200682.57
F100328,2024-12-31,29147.61,15584.78,210909.88
F100328,2025-01-31,42935.3,18287.44,236069.56
F100328,2025-02-28,29541.96,13098.37,253479.65
F100328,2025-03-31,32699.88,14898.63,271075.24
F100328,2025-04-30,35036.71,17277.59,289735.96
F100328,2025-05-31,29724.17,13935.71,306969.97
F100328,2025-06-30,40855.36,19949.22,328194.46
F100328,2025-07-31,32769.29,18718.25,341749.13
F100328,2025-08-31,34981.72,18136.01,359779.91
F100329,2024-03-31,48336.86,23719.92,38485.26
F100329,2024-04-30,50692.76,26832.19,63295.57
F100329,2024-05-31,53010.3,24252.2,93016.99
F100329,2024-06-30,63305.43,27854.76,128364.03
F100329,2024-07-31,50619.23,24795.47,153791.07
F100329,2024-08-31,67674.63,26953.85,194712.39
F100329,2024-09-30,50912.22,21168.92,224095.33
F100329,2024-10-31,65205.34,28084.84,258078.26
F100329,2024-11-30,63215.97,28688.28,294233.74
F100329,2024-12-31,33245.29,14956.42,311174.92
F100329,2025-01-31,39194.91,17868.45,333343.85
F100329,2025-02-28,46646.56,24013.11,354069.94
F100329,2025-03-31,60257.92,26364.34,387037.4
F100329,2025-04-30,57126.82,25321.74,422085.45
F100329,2025-05-31,32101.26,15706.56,440365.83
F100329,2025-06-30,37079.96,16285.0,462964.46
F100329,2025-07-31,72737.37,28834.02,508234.37
F100329,2025-08-31,86102.29,37874.92,558102.24
F100330,2024-03-31,43925.75,32384.88,18493.16
F100330,2024-04-30,36185.24,33174.71,21691.64
F100330,2024-05-31,47878.45,31308.43,38511.68
F100330,2024-06-30,39963.41,33392.42,46591.01
F100330,2024-07-31,48103.87,30563.14,65101.92
F100330,2024-08-31,34150.94,29340.97,69269.74
F100330,2024-09-30,34531.47,25283.67,78133.49
F100330,2024-10-31,30897.13,23847.36,82101.23
F100330,2024-11-30,29323.2,23082.94,91202.28
F100330,2024-12-31,61974.18,39409.33,109596.39
F100330,2025-01-31,25878.11,19241.7,113265.54
F100330,2025-02-28,36623.53,27714.94,120542.45
F100330,2025-03-31,31051.49,19276.39,131653.83
F100330,2025-04-30,38062.25,26625.69,141952.61
F100330,2025-05-31,38441.45,30767.13,150347.46
F100330,2025-06-30,32348.56,24361.84,158836.51
F100330,2025-07-31,35043.17,27736.95,163427.13
F100330,2025-08-31,36250.21,26258.65,174662.6
F100331,2024-03-31,23145.39,13057.66,29473.53
F100331,2024-04-30,39114.88,26285.27,43286.7
F100331,2024-05-31,30107.08,20396.41,52860.02
F100331,2024-06-30,29186.06,16066.79,66384.44
F100331,2024-07-31,32313.14,21509.46,76926.71
F100331,2024-08-31,45491.54,28694.25,90512.11
F100331,2024-09-30,22966.09,13914.61,97607.61
F100331,2024-10-31,36465.84,22033.66,112696.67
F100331,2024-11-30,26600.96,19081.77,119016.92
F100331,2024-12-31,35780.6,22108.5,130733.53
F100331,2025-01-31,19003.98,14002.84,133563.67
F100331,2025-02-28,31052.87,19840.41,146877.71
F100331,2025-03-31,24630.84,14226.05,157130.89
F100331,2025-04-30,25244.42,17181.24,166921.8
F100331,2025-05-31,24454.14,18503.46,172635.0
F100331,2025-06-30,22173.46,12000.16,184380.65
F100331,2025-07-31,31215.16,18659.09,196916.07
F100331,2025-08-31,26005.56,17941.3,203918.92
F100332,2024-03-31,42335.12,21430.76,37867.75
F100332,2024-04-30,49518.8,26272.56,63682.59
F100332,2024-05-31,49388.8,20474.66,89515.28
F100332,2024-06-30,47008.78,24889.55,112606.37
F100332,2024-07-31,47798.29,27585.56,133972.46
F100332,2024-08-31,52154.49,22029.29,163341.65
F100332,2024-09-30,44151.4,22610.81,185623.22
F100332,2024-10-31,44106.04,21671.04,207012.19
F100332,2024-11-30,56130.84,23535.43,240124.92
F100332,2024-12-31,44126.85,25194.21,257439.21
F100332,2025-01-31,45368.46,18841.99,286492.19
F100332,2025-02-28,35808.96,16978.79,301624.19
F100332,2025-03-31,38902.5,15896.82,326605.4
F100332,2025-04-30,40124.74,17843.96,351753.32
F100332,2025-05-31,28216.82,11718.93,368508.91
F100332,2025-06-30,30058.35,15619.11,383360.67
F100332,2025-07-31,27735.52,16691.23,393906.59
F100332,2025-08-31,39093.63,20278.79,414181.74
F100333,2024-03-31,39691.09,25752.24,25071.46
F100333,2024-04-30,31201.53,22979.58,34930.26
F100333,2024-05-31,30175.89,22555.11,43944.72
F100333,2024-06-30,30868.19,19802.29,53989.65
F100333,2024-07-31,31172.63,24701.95,58052.07
F100333,2024-08-31,33149.87,26800.3,67490.31
F100333,2024-09-30,35514.57,22631.46,78036.33
F100333,2024-10-31,39741.78,26161.17,89268.03
F100333,2024-11-30,36354.96,28748.09,94209.73
F100333,2024-12-31,43161.77,31439.16,106067.1
F100333,2025-01-31,35200.18,26628.82,113357.74
F100333,2025-02-28,37337.45,27091.36,121302.12
F100333,2025-03-31,28182.49,19416.18,128315.78
F100333,2025-04-30,33594.33,23129.96,136960.05
F100333,2025-05-31,20941.15,14533.5,140882.8
F100333,2025-06-30,33207.02,23820.38,148443.0
F100333,2025-07-31,33233.81,23103.13,158804.54
F100333,2025-08-31,44149.18,28646.33,171667.04
F100334,2024-03-31,48670.86,27396.35,32041.6
F100334,2024-04-30,57128.31,29410.47,61876.56
F100334,2024-05-31,76460.76,32582.96,102383.59
F100334,2024-06-30,59402.34,28706.8,131985.48
F100334,2024-07-31,27237.58,13525.78,144454.43
F100334,2024-08-31,52170.12,21873.84,174593.3
F100334,2024-09-30,40313.34,21206.63,195556.29
F100334,2024-10-31,51554.94,25819.46,218519.71
F100334,2024-11-30,59834.26,27864.35,253039.06
F100334,2024-12-31,56443.14,24643.2,284607.76
F100334,2025-01-31,78953.18,34836.5,327961.32
F100334,2025-02-28,50284.69,29979.62,349852.31
F100334,2025-03-31,28282.9,16332.45,358122.83
F100334,2025-04-30,49077.4,20889.84,387769.57
F100334,2025-05-31,46823.78,23544.05,408478.32
F100334,2025-06-30,44701.88,22078.31,434046.53
F100334,2025-07-31,37789.83,14038.22,456272.29
F100334,2025-08-31,47697.37,24373.39,480380.34
F100335,2024-03-31,14325.82,10866.95,14162.73
F100335,2024-04-30,17616.99,12200.67,16773.1
F100335,2024-05-31,17571.14,10210.65,21787.72
F100335,2024-06-30,18684.37,9705.54,31182.16
F100335,2024-07-31,14792.94,7906.05,36822.4
F100335,2024-08-31,14907.91,11330.38,38321.23
F100335,2024-09-30,18161.58,11079.37,44393.82
F100335,2024-10-31,19311.54,11383.13,52298.72
F100335,2024-11-30,20631.2,12670.03,61265.87
F100335,2024-12-31,17636.69,8940.62,71972.82
F100335,2025-01-31,16169.15,9645.28,79900.52
F100335,2025-02-28,12768.14,8989.74,82466.75
F100335,2025-03-31,14404.45,9654.42,87437.79
F100335,2025-04-30,19439.81,12068.63,97859.58
F100335,2025-05-31,19642.8,11359.18,106366.06
F100335,2025-06-30,14834.89,7791.55,115277.44
F100335,2025-07-31,12384.75,8731.73,118458.17
F100335,2025-08-31,14162.1,8826.85,126149.69
F100336,2024-03-31,28752.62,14007.76,28850.82
F100336,2024-04-30,18773.76,10683.29,37859.36
F100336,2024-05-31,32416.09,17590.97,51478.44
F100336,2024-06-30,22552.45,13171.0,59110.45
F100336,2024-07-31,22127.88,15491.91,67133.18
F100336,2024-08-31,22854.66,12788.18,73860.47
F100336,2024-09-30,24520.52,12167.85,86866.53
F100336,2024-10-31,25856.39,13928.16,100065.26
F100336,2024-11-30,18906.59,9604.11,108534.46
F100336,2024-12-31,25029.96,15718.04,117895.26
F100336,2025-01-31,18234.44,10252.43,124899.96
F100336,2025-02-28,18221.46,9727.69,135659.47
F100336,2025-03-31,24216.09,15220.83,146062.83
F100336,2025-04-30,17724.74,12006.47,152831.75
F100336,2025-05-31,28607.63,14502.92,167375.32
F100336,2025-06-30,24080.5,11404.43,182106.53
F100336,2025-07-31,15889.26,9492.25,187989.48
F100336,2025-08-31,23862.01,12997.46,201442.81
F100337,2024-03-31,37459.87,28553.73,14233.54
F100337,2024-04-30,34324.44,27430.2,22471.25
F100337,2024-05-31,51351.94,47034.87,26817.02
F100337,2024-06-30,41276.27,35025.17,33499.04
F100337,2024-07-31,41163.15,35762.21,39730.12
F100337,2024-08-31,45777.46,34628.81,50525.14
F100337,2024-09-30,47075.4,37793.36,59153.06
F100337,2024-10-31,41202.19,32868.14,69196.35
F100337,2024-11-30,47297.56,32807.19,82502.56
F100337,2024-12-31,40273.13,25044.3,95352.53
F100337,2025-01-31,32685.75,28927.99,99750.31
F100337,2025-02-28,33330.35,26547.62,108283.77
F100337,2025-03-31,56192.4,40794.09,126164.27
F100337,2025-04-30,36555.46,23807.34,138496.51
F100337,2025-05-31,48116.5,33716.34,155084.92
F100337,2025-06-30,42392.36,30349.97,167433.99
F100337,2025-07-31,49635.48,30124.68,189093.79
F100337,2025-08-31,39662.33,28949.54,199319.94
F100338,2024-03-31,47376.32,22307.37,33852.11
F100338,2024-04-30,40324.77,18747.83,55007.63
F100338,2024-05-31,51428.73,18709.57,87955.28
F100338,2024-06-30,46372.12,20695.69,117433.87
F100338,2024-07-31,42037.05,21709.62,138922.52
F100338,2024-08-31,45156.46,19603.39,164579.8
F100338,2024-09-30,38978.94,17586.41,187334.95
F100338,2024-10-31,40005.32,22694.72,206689.8
F100338,2024-11-30,53141.15,22541.61,237076.29
F100338,2024-12-31,31416.09,15210.22,248596.97
F100338,2025-01-31,44153.85,20152.51,271746.49
F100338,2025-02-28,43837.8,18040.53,296105.29
F100338,2025-03-31,44487.06,18681.65,327261.12
F100338,2025-04-30,36707.5,18696.03,342097.83
F100338,2025-05-31,39007.12,16573.9,363367.16
F100338,2025-06-30,36806.51,16258.75,383926.47
F100338,2025-07-31,40524.96,19120.59,406830.19
F100338,2025-08-31,33912.89,16016.17,424362.89
F100339,2024-03-31,35968.71,23504.58,23727.15
F100339,2024-04-30,34083.13,22368.5,36261.28
F100339,2024-05-31,35458.46,26490.46,49112.46
F100339,2024-06-30,34906.99,21096.38,63081.99
F100339,2024-07-31,33565.92,26247.66,70006.9
F100339,2024-08-31,41280.99,26196.05,87715.76
F100339,2024-09-30,34733.85,24863.96,96988.42
F100339,2024-10-31,33777.57,22687.88,109476.46
F100339,2024-11-30,33256.44,27302.25,116547.09
F100339,2024-12-31,34953.87,23871.19,125670.89
F100339,2025-01-31,29287.22,20010.89,137118.06
F100339,2025-02-28,33774.07,22400.85,147188.44
F100339,2025-03-31,28202.17,19969.57,155769.3
F100339,2025-04-30,31941.91,18529.16,167492.02
F100339,2025-05-31,29161.41,24670.84,169893.92
F100339,2025-06-30,29841.76,21680.46,178473.46
F100339,2025-07-31,35480.75,21229.18,190927.23
F100339,2025-08-31,32668.48,24360.72,200926.48
F100340,2024-03-31,18374.24,9365.55,23209.69
F100340,2024-04-30,23628.49,11094.07,35484.36
F100340,2024-05-31,29513.99,15451.11,49013.61
F100340,2024-06-30,23765.12,12735.4,59158.63
F100340,2024-07-31,28270.45,14484.71,73232.59
F100340,2024-08-31,17567.03,11267.21,82093.65
F100340,2024-09-30,25745.27,15542.39,92353.66
F100340,2024-10-31,20759.53,13340.36,99282.78
F100340,2024-11-30,20295.12,11104.91,109477.63
F100340,2024-12-31,19124.6,12543.75,116152.93
F100340,2025-01-31,24200.52,14787.57,126183.07
F100340,2025-02-28,19650.81,11073.14,133789.05
F100340,2025-03-31,23492.07,12307.89,144598.44
F100340,2025-04-30,23863.91,13766.58,154734.72
F100340,2025-05-31,18667.77,10550.79,160087.53
F100340,2025-06-30,22421.15,10458.29,172533.92
F100340,2025-07-31,18506.3,11568.57,178144.99
F100340,2025-08-31,19187.1,10877.05,184860.74
F100341,2024-03-31,25137.37,15331.68,16560.02
F100341,2024-04-30,32545.9,17388.29,35822.29
F100341,2024-05-31,34474.34,19655.44,47034.68
F100341,2024-06-30,26734.32,17259.82,55478.45
F100341,2024-07-31,30409.77,20274.43,69775.89
F100341,2024-08-31,27904.77,16408.09,80003.85
F100341,2024-09-30,24226.34,14435.14,92247.51
F100341,2024-10-31,27500.38,15951.01,104962.48
F100341,2024-11-30,26421.94,15190.01,113077.98
F100341,2024-12-31,32218.93,18080.86,126698.65
F100341,2025-01-31,18709.64,12758.16,131638.63
F100341,2025-02-28,19801.68,11932.74,140028.89
F100341,2025-03-31,19516.0,11270.43,146767.86
F100341,2025-04-30,25512.33,18607.04,150270.97
F100341,2025-05-31,22487.34,12719.04,160707.72
F100341,2025-06-30,20907.97,11212.98,169090.3
F100341,2025-07-31,27991.43,14986.18,180366.48
F100341,2025-08-31,23790.21,13487.96,193791.01
F100342,2024-03-31,40528.69,24566.42,27511.57
F100342,2024-04-30,31939.12,22853.82,36521.8
F100342,2024-05-31,34509.05,26526.94,45614.24
F100342,2024-06-30,42561.52,29091.98,57769.6
F100342,2024-07-31,38257.08,28519.74,68844.62
F100342,2024-08-31,38081.81,28984.47,75490.3
F100342,2024-09-30,43594.26,31463.59,87197.53
F100342,2024-10-31,40124.57,35944.44,91642.18
F100342,2024-11-30,45566.22,28886.97,111443.28
F100342,2024-12-31,39493.5,27341.97,124801.62
F100342,2025-01-31,37980.81,28319.06,136053.22
F100342,2025-02-28,32033.26,21360.01,147456.59
F100342,2025-03-31,36184.51,28638.4,153865.41
F100342,2025-04-30,26663.27,17235.44,162891.8
F100342,2025-05-31,30715.99,24099.85,170063.21
F100342,2025-06-30,32157.13,23826.18,174040.52
F100342,2025-07-31,29898.63,24065.87,179595.71
F100342,2025-08-31,31903.38,27102.26,180546.68
F100343,2024-03-31,35671.52,19719.52,20676.56
F100343,2024-04-30,31350.49,22870.1,30825.14
F100343,2024-05-31,39663.48,24166.32,44057.33
F100343,2024-06-30,35965.27,22673.63,59866.63
F100343,2024-07-31,39549.77,18985.58,81475.26
F100343,2024-08-31,37862.35,23013.12,92521.02
F100343,2024-09-30,38994.84,20397.37,109929.89
F100343,2024-10-31,39476.37,20576.21,129204.99
F100343,2024-11-30,36064.76,20388.1,145981.71
F100343,2024-12-31,33106.99,23743.18,160337.57
F100343,2025-01-31,28837.13,18775.95,170151.81
F100343,2025-02-28,32217.03,19791.04,177922.32
F100343,2025-03-31,26458.68,19535.84,186810.7
F100343,2025-04-30,29268.41,13861.17,200618.65
F100343,2025-05-31,27162.2,17954.05,209392.7
F100343,2025-06-30,26680.0,16701.31,221225.56
F100343,2025-07-31,27731.73,18526.69,228658.29
F100343,2025-08-31,31804.81,22352.84,236785.73
F100344,2024-03-31,27368.84,15483.41,20419.37
F100344,2024-04-30,34548.82,16135.78,39743.85
F100344,2024-05-31,23183.91,14612.27,47443.67
F100344,2024-06-30,27515.02,17696.52,56885.94
F100344,2024-07-31,35637.54,19752.18,72391.08
F100344,2024-08-31,29415.63,16645.0,90207.47
F100344,2024-09-30,23581.29,11772.76,101912.21
F100344,2024-10-31,26735.75,14998.36,113489.08
F100344,2024-11-30,34827.28,22318.56,129206.49
F100344,2024-12-31,30829.77,19246.59,141967.33
F100344,2025-01-31,24522.24,13277.22,151029.02
F100344,2025-02-28,28791.88,14226.44,171903.13
F100344,2025-03-31,33669.03,18255.54,187046.62
F100344,2025-04-30,32834.19,19546.14,197857.13
F100344,2025-05-31,26903.28,14340.24,209357.96
F100344,2025-06-30,33598.3,19242.95,223546.19
F100344,2025-07-31,27144.46,14983.12,236981.29
F100344,2025-08-31,32217.56,16020.64,254087.49
F100345,2024-03-31,48994.5,21539.7,36068.4
F100345,2024-04-30,53896.88,26440.91,63074.24
F100345,2024-05-31,42236.42,21146.77,84532.74
F100345,2024-06-30,54741.9,25119.02,114643.43
F100345,2024-07-31,45404.61,27962.95,130451.96
F100345,2024-08-31,62301.88,29948.27,162589.73
F100345,2024-09-30,51341.76,29946.71,186209.58
F100345,2024-10-31,54626.7,26973.45,210032.35
F100345,2024-11-30,40240.8,22161.65,226152.39
F100345,2024-12-31,41540.47,20920.7,244707.94
F100345,2025-01-31,40322.71,19834.88,265742.59
F100345,2025-02-28,41659.95,20730.01,286979.92
F100345,2025-03-31,37088.94,20640.09,302124.74
F100345,2025-04-30,39482.31,19875.48,320436.74
F100345,2025-05-31,41291.26,19447.98,342432.42
F100345,2025-06-30,30591.21,19448.26,349805.68
F100345,2025-07-31,36369.19,18871.72,367791.29
F100345,2025-08-31,47835.27,21447.26,397627.54
F100346,2024-03-31,40403.96,26214.4,24096.59
F100346,2024-04-30,36665.41,25948.91,36189.03
F100346,2024-05-31,40897.16,28618.59,47580.3
F100346,2024-06-30,36766.72,19578.76,61358.67
F100346,2024-07-31,34053.01,26853.0,65825.08
F100346,2024-08-31,36454.68,29926.61,74784.69
F100346,2024-09-30,33858.41,25258.53,82780.13
F100346,2024-10-31,34899.53,22065.87,96701.01
F100346,2024-11-30,41330.07,24399.71,113616.91
F100346,2024-12-31,38605.91,22356.97,129750.22
F100346,2025-01-31,28681.25,18753.86,142457.51
F100346,2025-02-28,28438.5,18168.7,155205.38
F100346,2025-03-31,43640.36,28935.98,171055.97
F100346,2025-04-30,38472.59,22023.85,187552.72
F100346,2025-05-31,31216.55,21992.1,199065.14
F100346,2025-06-30,41360.27,21818.37,219100.99
F100346,2025-07-31,31624.79,23218.75,231498.57
F100346,2025-08-31,44974.05,28713.68,246259.26
F100347,2024-03-31,27428.71,22045.21,23354.66
F100347,2024-04-30,27964.88,20868.41,28299.92
F100347,2024-05-31,25344.87,21644.17,29130.45
F100347,2024-06-30,35995.48,22038.23,40861.25
F100347,2024-07-31,31120.93,26687.14,45464.99
F100347,2024-08-31,27127.88,22543.34,49230.49
F100347,2024-09-30,33529.02,25758.4,53199.58
F100347,2024-10-31,33908.2,23611.19,66410.72
F100347,2024-11-30,31138.56,18596.4,78681.04
F100347,2024-12-31,30969.47,19460.06,91043.38
F100347,2025-01-31,33890.22,23179.47,102754.03
F100347,2025-02-28,27511.0,23458.79,103901.66
F100347,2025-03-31,32658.15,22665.41,113962.41
F100347,2025-04-30,24599.64,21254.57,116881.41
F100347,2025-05-31,25372.63,20282.12,120621.93
F100347,2025-06-30,23752.3,18372.69,123720.87
F100347,2025-07-31,28893.52,22700.09,128950.94
F100347,2025-08-31,28850.18,23813.69,132963.79
F100348,2024-03-31,33692.25,21016.81,38759.84
F100348,2024-04-30,28172.09,18530.21,47114.49
F100348,2024-05-31,20240.6,16019.18,51322.88
F100348,2024-06-30,16705.74,13036.78,55314.87
F100348,2024-07-31,28820.3,21193.92,63116.47
F100348,2024-08-31,26425.55,16407.76,74831.09
F100348,2024-09-30,32270.06,22371.39,85743.04
F100348,2024-10-31,24185.2,16860.53,94688.14
F100348,2024-11-30,27275.13,17083.88,105510.47
F100348,2024-12-31,26104.89,20079.29,112509.52
F100348,2025-01-31,19701.41,15985.62,115349.3
F100348,2025-02-28,26468.77,14867.81,125629.13
F100348,2025-03-31,20714.2,14959.07,131860.91
F100348,2025-04-30,25550.33,19203.41,138079.27
F100348,2025-05-31,24262.94,15256.4,145097.31
F100348,2025-06-30,23882.39,16880.21,152129.4
F100348,2025-07-31,24297.19,15084.21,158273.64
F100348,2025-08-31,18447.82,13865.36,162737.62
F100349,2024-03-31,24110.19,16051.73,19858.92
F100349,2024-04-30,21499.87,17810.57,24882.17
F100349,2024-05-31,23947.37,16164.49,36219.74
F100349,2024-06-30,26036.78,17890.05,48261.24
F100349,2024-07-31,21401.24,15141.68,55339.4
F100349,2024-08-31,21430.36,15864.43,60184.26
F100349,2024-09-30,21066.86,17459.56,62426.17
F100349,2024-10-31,26803.1,18202.04,70112.35
F100349,2024-11-30,22575.65,16665.83,75793.83
F100349,2024-12-31,24895.63,17847.77,84172.76
F100349,2025-01-31,21959.4,15121.72,88005.31
F100349,2025-02-28,17476.88,14036.57,95317.2
F100349,2025-03-31,22545.22,14100.47,103959.77
F100349,2025-04-30,20873.4,15530.04,107879.0
F100349,2025-05-31,16605.37,12299.97,115475.95
F100349,2025-06-30,20722.09,17800.25,118024.07
F100349,2025-07-31,19754.48,14810.27,124110.06
F100349,2025-08-31,21202.72,17351.18,129173.15
F100350,2024-03-31,65811.96,36225.14,36070.09
F100350,2024-04-30,55345.38,33949.38,61226.25
F100350,2024-05-31,50868.66,30390.28,80580.4
F100350,2024-06-30,69032.9,39785.15,113364.39
F100350,2024-07-31,55537.73,29774.35,138484.02
F100350,2024-08-31,67812.41,37771.8,172744.02
F100350,2024-09-30,59897.87,41317.46,189961.31
F100350,2024-10-31,52247.93,33996.93,208903.54
F100350,2024-11-30,62502.85,41425.15,230502.46
F100350,2024-12-31,52336.7,33235.39,249392.99
F100350,2025-01-31,55657.09,32907.99,272696.91
F100350,2025-02-28,32942.21,20747.39,282609.76
F100350,2025-03-31,59807.31,35414.22,305379.3
F100350,2025-04-30,40461.84,27006.41,319659.28
F100350,2025-05-31,53773.41,36540.74,334695.62
F100350,2025-06-30,46068.95,26694.84,353758.22
F100350,2025-07-31,48499.46,33222.83,371920.6
F100350,2025-08-31,57237.03,37217.52,388766.75
F100351,2024-03-31,49829.53,25163.65,28441.35
F100351,2024-04-30,32316.1,15474.63,44938.84
F100351,2024-05-31,48509.23,20225.61,76687.14
F100351,2024-06-30,66575.07,28322.17,116123.99
F100351,2024-07-31,54385.08,23245.82,147511.62
F100351,2024-08-31,49155.39,24480.52,169615.26
F100351,2024-09-30,51216.49,22944.1,200480.74
F100351,2024-10-31,48676.5,20317.03,227058.83
F100351,2024-11-30,40735.86,17087.12,254055.92
F100351,2024-12-31,42451.39,23016.95,272744.58
F100351,2025-01-31,31694.23,15171.67,290460.81
F100351,2025-02-28,45599.58,21017.49,313472.59
F100351,2025-03-31,38993.64,22092.99,333522.57
F100351,2025-04-30,22317.53,12215.59,340723.76
F100351,2025-05-31,17325.64,8588.82,349211.78
F100351,2025-06-30,44495.6,26152.02,367362.99
F100351,2025-07-31,41119.49,18207.99,389945.42
F100351,2025-08-31,37801.95,17991.02,414420.91
F100352,2024-03-31,33374.43,16121.25,23293.56
F100352,2024-04-30,36021.7,20520.9,41157.22
F100352,2024-05-31,45247.66,22575.78,60861.01
F100352,2024-06-30,52232.88,21738.11,88319.68
F100352,2024-07-31,56091.82,20813.44,122686.72
F100352,2024-08-31,50019.01,21716.94,147642.79
F100352,2024-09-30,46564.12,21829.59,176524.78
F100352,2024-10-31,49251.92,20523.5,206519.97
F100352,2024-11-30,42871.42,17894.1,232671.15
F100352,2024-12-31,39385.83,18217.25,256938.37
F100352,2025-01-31,42951.38,16736.62,281999.48
F100352,2025-02-28,37984.34,18006.84,303214.64
F100352,2025-03-31,29967.03,13419.79,319712.07
F100352,2025-04-30,31752.74,18742.12,333170.59
F100352,2025-05-31,32570.59,20590.15,347451.28
F100352,2025-06-30,32785.9,11953.35,367436.09
F100352,2025-07-31,40242.2,17409.48,390692.4
F100352,2025-08-31,43010.75,15299.18,419491.72
F100353,2024-03-31,27567.25,19652.08,19786.48
F100353,2024-04-30,32398.86,22612.71,29162.09
F100353,2024-05-31,34466.63,17698.69,47893.8
F100353,2024-06-30,35693.58,20519.81,62384.11
F100353,2024-07-31,34919.37,17350.25,79813.6
F100353,2024-08-31,37403.49,23784.06,97619.31
F100353,2024-09-30,35498.64,18693.88,115053.04
F100353,2024-10-31,38350.82,23313.61,129080.11
F100353,2024-11-30,37930.37,21786.02,148133.52
F100353,2024-12-31,29649.31,17791.23,158070.65
F100353,2025-01-31,31673.6,16052.78,178012.71
F100353,2025-02-28,25422.26,15724.98,186951.02
F100353,2025-03-31,27920.66,16081.79,200170.39
F100353,2025-04-30,40612.0,20650.41,216137.13
F100353,2025-05-31,35832.72,21853.79,230218.54
F100353,2025-06-30,27915.46,16924.66,239935.79
F100353,2025-07-31,26900.46,16077.22,250202.76
F100353,2025-08-31,23968.12,13658.5,260985.37
F100354,2024-03-31,31881.29,15375.97,24462.27
F100354,2024-04-30,33589.06,17724.48,41074.95
F100354,2024-05-31,31544.64,14165.14,57125.63
F100354,2024-06-30,41420.7,18513.74,78902.86
F100354,2024-07-31,43574.67,19475.43,107388.39
F100354,2024-08-31,23830.7,10381.18,125337.21
F100354,2024-09-30,31783.48,16128.61,139947.39
F100354,2024-10-31,32492.05,16131.23,156787.91
F100354,2024-11-30,31009.86,12625.49,172776.67
F100354,2024-12-31,24564.17,12217.17,187729.51
F100354,2025-01-31,39454.83,20078.05,211894.4
F100354,2025-02-28,35106.57,15748.4,229103.05
F100354,2025-03-31,32413.68,14076.9,250520.23
F100354,2025-04-30,26255.29,13898.06,262266.89
F100354,2025-05-31,29920.16,14379.91,278720.42
F100354,2025-06-30,24048.61,12347.3,291097.06
F100354,2025-07-31,20867.45,9745.61,302073.54
F100354,2025-08-31,36269.14,16768.01,322207.26
F100355,2024-03-31,24992.26,13678.18,21943.36
F100355,2024-04-30,44559.95,22431.56,43037.59
F100355,2024-05-31,41540.79,27646.83,55022.88
F100355,2024-06-30,61604.63,40638.81,78030.59
F100355,2024-07-31,46705.96,26035.33,101240.09
F100355,2024-08-31,50227.65,30740.89,124820.71
F100355,2024-09-30,42474.14,18879.0,149454.09
F100355,2024-10-31,39922.94,24986.49,164090.14
F100355,2024-11-30,23080.15,15385.71,170373.28
F100355,2024-12-31,35351.54,21197.67,185545.74
F100355,2025-01-31,43721.34,24908.43,203600.19
F100355,2025-02-28,38168.34,23006.66,222434.92
F100355,2025-03-31,37967.91,19333.68,243145.02
F100355,2025-04-30,26716.18,17599.29,248706.85
F100355,2025-05-31,37527.24,26234.11,258231.84
F100355,2025-06-30,49645.2,26748.49,282391.94
F100355,2025-07-31,45581.72,24508.62,302012.94
F100355,2025-08-31,37695.92,17847.35,323931.24
F100356,2024-03-31,45999.04,24732.03,33433.9
F100356,2024-04-30,60631.3,26316.98,65961.37
F100356,2024-05-31,49034.31,26990.09,90289.51
F100356,2024-06-30,40322.82,22719.41,108611.95
F100356,2024-07-31,52888.85,22166.78,141092.94
F100356,2024-08-31,42988.19,21830.52,163078.25
F100356,2024-09-30,56399.17,28881.86,186844.71
F100356,2024-10-31,42985.86,21442.14,208123.88
F100356,2024-11-30,42118.99,19299.61,231954.63
F100356,2024-12-31,47028.96,22647.28,255257.38
F100356,2025-01-31,41790.76,20461.24,277487.03
F100356,2025-02-28,54940.95,28051.02,301032.49
F100356,2025-03-31,42267.37,19337.15,324716.31
F100356,2025-04-30,48191.85,21188.95,353914.55
