firm_id,month,sales,purchases,tax_paid
F100308,2024-05,37058.99,18634.52,3500.65
F100308,2024-06,36948.82,17335.74,3726.49
F100308,2024-07,41872.38,22235.26,3731.05
F100308,2024-08,40188.43,20226.23,3792.82
F100308,2024-09,35415.18,16994.91,3499.85
F100308,2024-10,34382.63,17748.29,3160.52
F100308,2024-11,40382.69,21216.24,3641.63
F100308,2024-12,37172.12,19251.76,3404.87
F100308,2025-01,39749.15,19899.31,3771.47
F100308,2025-02,31885.19,15613.1,3091.7
F100308,2025-03,28177.72,14046.93,2684.85
F100308,2025-04,28782.8,15324.89,2557.0
F100308,2025-05,26666.67,13423.98,2516.11
F100308,2025-06,29952.54,14513.38,2933.44
F100308,2025-07,30137.53,16649.53,2562.72
F100308,2025-08,33581.22,17619.39,3032.75
F100309,2024-03,40051.59,26913.15,2496.3
F100309,2024-04,42766.31,24381.61,3493.09
F100309,2024-05,43712.63,27262.14,3125.59
F100309,2024-06,46111.63,30649.77,2937.75
F100309,2024-07,48879.65,28793.81,3816.31
F100309,2024-08,44299.37,28866.98,2932.15
F100309,2024-09,44393.77,26770.37,3348.45
F100309,2024-10,44858.66,28009.73,3201.3
F100309,2024-11,43763.1,29681.79,2675.45
F100309,2024-12,40583.15,23495.07,3246.74
F100309,2025-01,37966.68,25291.72,2408.24
F100309,2025-02,36654.74,24338.21,2340.14
F100309,2025-03,35416.15,22111.8,2527.83
F100309,2025-04,33004.92,19161.45,2630.26
F100309,2025-05,35458.2,23215.22,2326.17
F100309,2025-06,33303.14,22455.72,2061.01
F100309,2025-07,38503.94,22753.59,2992.57
F100309,2025-08,41510.16,24525.62,3227.06
F100310,2024-03,52503.34,32887.57,3727.0
F100310,2024-04,58166.71,37293.42,3965.92
F100310,2024-05,64322.46,37679.44,5062.17
F100310,2024-06,70867.21,44982.86,4918.03
F100310,2024-07,67573.84,41056.4,5038.31
F100310,2024-08,64851.07,37650.41,5168.12
F100310,2024-09,73501.91,41459.54,6088.05
F100310,2024-10,77027.44,42332.95,6591.95
F100310,2024-11,65185.38,40812.83,4630.79
F100310,2024-12,66461.77,35793.34,5827.0
F100310,2025-01,70130.55,40412.6,5646.41
F100310,2025-02,74136.74,39740.05,6535.37
F100310,2025-03,61317.93,38302.8,4372.87
F100310,2025-04,55035.37,32243.19,4330.51
F100310,2025-05,64088.74,41170.91,4354.39
F100310,2025-06,61226.06,35827.98,4825.64
F100310,2025-07,71394.71,40684.23,5834.99
F100310,2025-08,60871.8,34543.48,5002.38
F100311,2024-03,13342.63,9528.49,724.69
F100311,2024-04,18270.37,11387.97,1307.65
F100311,2024-05,19932.37,13661.75,1191.42
F100311,2024-06,15839.51,9997.38,1110.01
F100311,2024-07,18813.95,12708.33,1160.07
F100311,2024-08,17695.52,12191.65,1045.73
F100311,2024-09,19104.39,12376.57,1278.29
F100311,2024-10,15137.06,9868.31,1001.06
F100311,2024-11,17640.52,11506.74,1165.42
F100311,2024-12,16242.98,11269.23,945.01
F100311,2025-01,17117.37,10789.91,1202.22
F100311,2025-02,15777.74,10106.07,1077.62
F100311,2025-03,13899.92,9854.5,768.63
F100311,2025-04,16765.77,10376.93,1213.88
F100311,2025-05,12121.35,8233.88,738.62
F100311,2025-06,15135.76,9363.89,1096.66
F100311,2025-07,17197.88,11409.24,1099.84
F100311,2025-08,17426.18,12226.85,987.87
F100312,2024-03,52762.57,33265.29,3704.48
F100312,2024-04,54972.0,38938.5,3046.36
F100312,2024-05,64918.03,40440.79,4650.68
F100312,2024-06,60625.67,43333.5,3285.51
F100312,2024-07,63522.93,45977.87,3333.56
F100312,2024-08,62172.59,40572.17,4104.08
F100312,2024-09,69132.66,47163.01,4174.23
F100312,2024-10,58659.81,35808.66,4341.72
F100312,2024-11,62310.03,40634.75,4118.3
F100312,2024-12,62906.58,41889.04,3993.33
F100312,2025-01,46315.39,32297.25,2663.45
F100312,2025-02,47065.58,29704.68,3298.57
F100312,2025-03,50189.67,36128.16,2671.69
F100312,2025-04,51746.2,32154.66,3722.39
F100312,2025-05,38454.47,25237.07,2511.31
F100312,2025-06,50641.61,32556.15,3436.24
F100312,2025-07,48909.85,34851.0,2671.18
F100312,2025-08,44392.33,28921.87,2939.39
F100313,2024-03,33556.49,19938.91,2587.34
F100313,2024-04,38515.19,26745.42,2236.26
F100313,2024-05,32241.66,20781.98,2177.34
F100313,2024-06,33038.0,23283.5,1853.36
F100313,2024-07,36799.96,24316.97,2371.77
F100313,2024-08,33651.22,19843.81,2623.41
F100313,2024-09,31432.92,20669.15,2045.12
F100313,2024-10,34777.57,24696.74,1915.36
F100313,2024-11,33570.01,23375.71,1936.92
F100313,2024-12,29702.04,20085.66,1827.11
F100313,2025-01,31899.93,19387.22,2377.42
F100313,2025-02,37305.01,25930.91,2161.08
F100313,2025-03,30361.58,18397.4,2273.19
F100313,2025-04,33013.36,19873.21,2496.63
F100313,2025-05,27461.68,16265.8,2127.22
F100313,2025-06,28233.83,17890.42,1965.25
F100313,2025-07,35869.51,24937.38,2077.11
F100313,2025-08,31194.67,18435.98,2424.15
F100314,2024-03,63335.93,38672.59,4686.04
F100314,2024-04,64402.98,41504.52,4350.71
F100314,2024-05,59983.02,42503.11,3321.18
F100314,2024-06,60973.34,42246.43,3558.11
F100314,2024-07,59370.37,37521.3,4151.32
F100314,2024-08,66734.4,44853.5,4157.37
F100314,2024-09,68404.24,43327.99,4764.49
F100314,2024-10,63871.53,43320.33,3904.73
F100314,2024-11,62615.58,38935.57,4499.2
F100314,2024-12,63584.98,40240.11,4435.53
F100314,2025-01,58376.42,35880.31,4274.26
F100314,2025-02,53014.73,30785.14,4223.62
F100314,2025-03,61416.19,40948.62,3888.84
F100314,2025-04,54850.52,32985.71,4154.31
F100314,2025-05,60030.96,35440.93,4672.11
F100314,2025-06,50730.46,30635.2,3818.1
F100314,2025-07,53281.26,34527.7,3563.18
F100314,2025-08,62109.98,39831.51,4232.91
F100315,2024-03,39408.62,18976.17,3882.17
F100315,2024-04,46201.66,20617.9,4860.91
F100315,2024-05,39954.81,20493.41,3697.67
F100315,2024-06,54069.91,27641.1,5021.47
F100315,2024-07,49713.34,25392.97,4620.87
F100315,2024-08,30269.15,13058.06,3270.11
F100315,2024-09,50234.43,23796.02,5023.3
F100315,2024-10,36901.21,17535.37,3679.51
F100315,2024-11,31046.55,14317.22,3178.57
F100315,2024-12,42034.12,19130.88,4351.62
F100315,2025-01,29456.77,12636.18,3195.91
F100315,2025-02,37448.39,19402.9,3428.64
F100315,2025-03,39844.74,19554.12,3855.22
F100315,2025-04,34494.95,14694.87,3762.01
F100315,2025-05,20640.7,9582.07,2101.14
F100315,2025-06,24919.82,11822.93,2488.41
F100315,2025-07,31949.3,15623.39,3101.92
F100315,2025-08,11167.44,5750.86,1029.15
F100316,2024-03,59759.33,28278.95,5981.27
F100316,2024-04,49829.66,22382.92,5214.88
F100316,2024-05,55434.61,29085.29,5006.37
F100316,2024-06,57489.87,25548.1,6068.94
F100316,2024-07,65116.27,31427.19,6400.93
F100316,2024-08,51495.19,23528.9,5313.6
F100316,2024-09,51656.66,26787.44,4725.15
F100316,2024-10,54431.16,24902.33,5610.48
F100316,2024-11,57919.34,26331.95,6001.61
F100316,2024-12,51520.67,27084.06,4642.96
F100316,2025-01,46653.08,21472.46,4784.32
F100316,2025-02,49380.33,23251.23,4964.53
F100316,2025-03,47507.83,23068.45,4643.48
F100316,2025-04,47911.63,24113.1,4521.72
F100316,2025-05,43706.85,19144.25,4666.89
F100316,2025-06,39156.87,19162.04,3799.02
F100316,2025-07,43333.73,20041.95,4425.44
F100316,2025-08,51722.39,23518.31,5358.78
F100317,2024-03,42560.56,28487.06,2673.96
F100317,2024-04,38775.62,25058.34,2606.28
F100317,2024-05,50896.49,32942.23,3411.31
F100317,2024-06,46782.82,32298.44,2752.03
F100317,2024-07,51169.33,35192.96,3035.51
F100317,2024-08,52890.44,30977.0,4163.55
F100317,2024-09,44074.33,28742.89,2912.97
F100317,2024-10,48783.43,31558.72,3272.69
F100317,2024-11,41151.93,24819.0,3103.26
F100317,2024-12,55154.06,37304.88,3391.34
F100317,2025-01,44344.52,28524.79,3005.75
F100317,2025-02,34074.98,23538.46,2001.94
F100317,2025-03,32865.93,22078.36,2049.64
F100317,2025-04,42022.36,26471.87,2954.59
F100317,2025-05,38759.37,23875.2,2827.99
F100317,2025-06,30004.72,18852.01,2119.01
F100317,2025-07,43635.14,26994.48,3161.73
F100317,2025-08,49627.41,30355.38,3661.69
F100318,2024-03,53076.72,32661.42,3878.91
F100318,2024-04,35849.86,22105.93,2611.35
F100318,2024-05,39133.68,21946.09,3265.64
F100318,2024-06,40517.0,24223.41,3095.78
F100318,2024-07,64677.2,36659.88,5323.29
F100318,2024-08,44767.46,24264.63,3895.54
F100318,2024-09,57551.0,33758.63,4520.55
F100318,2024-10,48478.33,27011.89,4078.62
F100318,2024-11,43982.41,26102.48,3397.19
F100318,2024-12,45729.58,27456.55,3471.88
F100318,2025-01,40234.32,25107.23,2874.15
F100318,2025-02,29140.85,15446.1,2602.0
F100318,2025-03,44652.94,24545.52,3820.41
F100318,2025-04,29027.14,17766.44,2139.53
F100318,2025-05,27027.66,14570.51,2366.86
F100318,2025-06,50966.33,28571.42,4255.03
F100318,2025-07,42364.39,26908.74,2936.57
F100318,2025-08,35302.18,21582.15,2606.8
F100319,2024-03,34506.83,19200.82,2908.14
F100319,2024-04,37713.89,20763.27,3220.62
F100319,2024-05,40555.82,20105.42,3885.58
F100319,2024-06,32286.52,15383.45,3211.58
F100319,2024-07,35184.13,18816.48,3109.85
F100319,2024-08,38619.73,20276.97,3485.12
F100319,2024-09,36175.91,19260.21,3213.98
F100319,2024-10,36169.03,18124.61,3428.44
F100319,2024-11,39642.14,21696.88,3409.6
F100319,2024-12,30002.75,15375.41,2779.19
F100319,2025-01,36890.3,17576.23,3669.67
F100319,2025-02,30424.51,16600.42,2626.58
F100319,2025-03,33025.43,17528.86,2944.35
F100319,2025-04,33589.45,17495.09,3057.93
F100319,2025-05,34202.5,17476.31,3177.98
F100319,2025-06,30101.09,16507.12,2582.85
F100319,2025-07,32259.0,17122.18,2876.0
F100319,2025-08,31588.93,16057.71,2950.93
F100320,2024-03,42836.26,22635.0,3838.24
F100320,2024-04,51154.62,23277.36,5296.68
F100320,2024-05,53040.25,24713.62,5382.06
F100320,2024-06,42102.03,22766.37,3673.78
F100320,2024-07,55518.3,28047.79,5219.4
F100320,2024-08,47834.59,22917.88,4734.17
F100320,2024-09,53292.79,25129.86,5350.96
F100320,2024-10,51327.86,26507.09,4715.95
F100320,2024-11,47900.8,21778.84,4963.17
F100320,2024-12,46250.61,24480.56,4136.31
F100320,2025-01,33688.2,17391.14,3096.44
F100320,2025-02,46741.28,24779.45,4172.75
F100320,2025-03,48076.99,22461.44,4866.95
F100320,2025-04,41384.76,22132.09,3658.01
F100320,2025-05,52510.15,26571.21,4928.4
F100320,2025-06,43090.15,20656.85,4262.33
F100320,2025-07,53480.43,24854.21,5438.98
F100320,2025-08,41086.27,20442.88,3922.24
F100321,2024-03,53215.55,34270.66,3599.53
F100321,2024-04,48718.07,28608.04,3820.91
F100321,2024-05,61318.05,36473.47,4720.47
F100321,2024-06,60555.31,39172.91,4062.66
F100321,2024-07,60381.31,40513.27,3774.93
F100321,2024-08,58019.15,38902.27,3632.21
F100321,2024-09,47877.46,30865.3,3232.31
F100321,2024-10,48701.26,29255.83,3694.63
F100321,2024-11,48509.75,27368.85,4016.77
F100321,2024-12,59222.14,37090.41,4205.03
F100321,2025-01,50142.06,30123.76,3803.48
F100321,2025-02,60033.73,36660.0,4441.01
F100321,2025-03,38268.69,23076.15,2886.58
F100321,2025-04,42720.29,26304.91,3118.92
F100321,2025-05,55396.86,32280.99,4392.01
F100321,2025-06,50848.38,31811.07,3617.09
F100321,2025-07,49931.64,30109.94,3766.12
F100321,2025-08,51909.63,33370.95,3522.35
F100322,2024-03,39631.51,21574.09,3430.91
F100322,2024-04,32783.13,16785.15,3039.62
F100322,2024-05,39690.07,20327.22,3678.94
F100322,2024-06,34516.78,20426.34,2677.18
F100322,2024-07,38023.18,21220.45,3192.52
F100322,2024-08,48667.49,27499.73,4021.87
F100322,2024-09,32331.21,19633.9,2412.49
F100322,2024-10,36060.01,20312.66,2992.0
F100322,2024-11,36255.81,20301.78,3031.27
F100322,2024-12,31449.4,18594.36,2442.46
F100322,2025-01,27475.31,15280.46,2317.02
F100322,2025-02,42410.9,24893.91,3328.23
F100322,2025-03,31175.1,17642.0,2571.29
F100322,2025-04,22736.86,12540.3,1937.35
F100322,2025-05,36177.22,19412.03,3185.39
F100322,2025-06,44124.56,22603.15,4089.07
F100322,2025-07,36135.61,19998.77,3066.0
F100322,2025-08,35050.22,20595.41,2746.41
F100323,2024-03,36273.61,27304.76,1704.08
F100323,2024-04,49988.24,34456.51,2951.03
F100323,2024-05,45780.62,33823.17,2271.92
F100323,2024-06,32674.87,24606.34,1533.02
F100323,2024-07,43241.25,27844.61,2925.36
F100323,2024-08,56625.65,39717.84,3212.48
F100323,2024-09,54437.33,42325.16,2301.31
F100323,2024-10,39961.54,30399.71,1816.75
F100323,2024-11,44224.65,30013.47,2700.12
F100323,2024-12,32541.51,21134.19,2167.39
F100323,2025-01,30219.38,21709.04,1616.96
F100323,2025-02,36390.37,27918.27,1609.7
F100323,2025-03,50248.43,32282.09,3413.61
F100323,2025-04,30772.65,23122.43,1453.54
F100323,2025-05,41828.97,29207.66,2398.05
F100323,2025-06,40798.86,26918.41,2637.29
F100323,2025-07,33987.04,23651.34,1963.78
F100323,2025-08,42980.19,30595.57,2353.08
F100324,2024-03,54928.49,32409.22,4278.66
F100324,2024-04,62187.06,36161.33,4944.89
F100324,2024-05,69616.75,39946.51,5637.35
F100324,2024-06,69719.24,36626.93,6287.54
F100324,2024-07,60631.8,31049.66,5620.61
F100324,2024-08,62509.39,31137.54,5960.65
F100324,2024-09,68209.57,35234.97,6265.17
F100324,2024-10,68739.19,34297.95,6543.83
F100324,2024-11,65749.7,35072.2,5828.73
F100324,2024-12,63337.04,35377.66,5312.28
F100324,2025-01,61988.05,33395.16,5432.65
F100324,2025-02,59917.47,30554.02,5579.06
F100324,2025-03,58327.6,32891.78,4832.81
F100324,2025-04,48297.95,28786.99,3707.08
F100324,2025-05,51473.65,31100.53,3870.89
F100324,2025-06,54170.48,30471.28,4502.85
F100324,2025-07,61683.51,33345.07,5384.3
F100324,2025-08,61015.69,32237.98,5467.77
F100325,2024-03,47010.68,20932.16,4954.92
F100325,2024-04,44735.8,23113.35,4108.27
F100325,2024-05,45697.65,20265.48,4832.11
F100325,2024-06,58770.3,27423.96,5955.81
F100325,2024-07,58056.52,25494.94,6186.7
F100325,2024-08,60579.48,27447.93,6295.0
F100325,2024-09,52484.55,24632.09,5291.97
F100325,2024-10,52143.48,25141.23,5130.43
F100325,2024-11,48555.65,21678.59,5106.64
F100325,2024-12,44221.24,20971.98,4417.36
F100325,2025-01,41952.08,17870.84,4575.44
F100325,2025-02,43758.41,21722.9,4186.75
F100325,2025-03,29284.89,13166.41,3062.51
F100325,2025-04,35532.69,16635.63,3590.44
F100325,2025-05,38100.21,17802.88,3856.49
F100325,2025-06,46250.96,20133.25,4962.37
F100325,2025-07,47350.48,20380.52,5124.29
F100325,2025-08,42289.74,20298.31,4178.37
F100326,2024-03,30099.31,15912.15,2695.56
F100326,2024-04,28728.49,13935.56,2810.66
F100326,2024-05,28248.07,12588.25,2975.36
F100326,2024-06,26913.24,12689.86,2702.44
F100326,2024-07,31204.68,15402.06,3002.5
F100326,2024-08,25602.88,13425.82,2313.64
F100326,2024-09,22081.13,11633.16,1985.12
F100326,2024-10,33233.45,15151.58,3435.55
F100326,2024-11,19965.13,9722.31,1946.14
F100326,2024-12,24059.39,10686.33,2540.88
F100326,2025-01,29124.21,13565.76,2956.11
F100326,2025-02,29503.41,13402.23,3059.22
F100326,2025-03,21902.22,11043.83,2063.09
F100326,2025-04,24002.17,10625.02,2541.66
F100326,2025-05,26652.81,12346.53,2718.19
F100326,2025-06,29147.96,14838.34,2718.83
F100326,2025-07,30401.24,14488.23,3023.47
F100326,2025-08,28600.37,15015.72,2581.08
F100327,2024-03,41604.1,24600.72,3230.64
F100327,2024-04,42448.86,25667.02,3188.55
F100327,2024-05,41496.08,24381.6,3251.75
F100327,2024-06,45331.43,26909.5,3500.17
F100327,2024-07,44495.05,26799.14,3362.22
F100327,2024-08,45064.93,30888.17,2693.58
F100327,2024-09,41814.85,24197.1,3347.37
F100327,2024-10,42867.66,25560.93,3288.28
F100327,2024-11,41441.85,26999.34,2744.08
F100327,2024-12,38372.62,26023.44,2346.34
F100327,2025-01,37107.16,22419.0,2790.75
F100327,2025-02,35065.31,22310.56,2423.4
F100327,2025-03,34601.0,22341.12,2329.38
F100327,2025-04,32805.32,20163.98,2401.86
F100327,2025-05,32388.37,20436.59,2270.84
F100327,2025-06,33300.49,19761.47,2572.41
F100327,2025-07,37061.3,23076.68,2657.08
F100327,2025-08,37636.71,21665.35,3034.56
F100328,2024-03,45987.92,24741.59,4036.8
F100328,2024-04,47199.58,25530.01,4117.22
F100328,2024-05,43366.07,20009.38,4437.77
F100328,2024-06,36223.38,19058.61,3261.31
F100328,2024-07,45531.35,22963.06,4287.97
F100328,2024-08,44960.76,22393.82,4287.72
F100328,2024-09,48967.73,25221.64,4511.76
F100328,2024-10,55380.43,24865.4,5797.86
F100328,2024-11,50487.29,23218.57,5181.06
F100328,2024-12,35318.45,17434.24,3398.0
F100328,2025-01,41413.58,19674.52,4130.42
F100328,2025-02,29894.6,15328.66,2767.53
F100328,2025-03,32110.04,14837.89,3281.71
F100328,2025-04,34460.64,18548.22,3023.36
F100328,2025-05,28984.26,13319.92,2976.22
F100328,2025-06,42916.23,23212.44,3743.72
F100328,2025-07,37678.13,20344.48,3293.39
F100328,2025-08,34646.76,18720.38,3026.01
F100329,2024-03,55131.84,22611.65,6178.84
F100329,2024-04,62367.28,29562.59,6232.89
F100329,2024-05,61293.92,27031.62,6509.84
F100329,2024-06,70520.57,28992.83,7890.27
F100329,2024-07,58118.27,25439.99,6208.87
F100329,2024-08,67828.33,29491.73,7283.95
F100329,2024-09,56885.71,24178.78,6214.32
F100329,2024-10,66848.81,30977.84,6815.48
F100329,2024-11,76124.65,32057.99,8372.67
F100329,2024-12,40234.47,17043.64,4406.26
F100329,2025-01,47685.28,20367.0,5190.47
F100329,2025-02,55256.98,26358.07,5490.79
F100329,2025-03,68949.52,30963.44,7217.35
F100329,2025-04,62225.27,27274.91,6640.57
F100329,2025-05,36895.41,17492.39,3686.57
F100329,2025-06,36778.23,18084.32,3551.84
F100329,2025-07,69920.94,28768.71,7818.92
F100329,2025-08,87420.54,36373.95,9698.85
F100330,2024-03,51137.55,33950.09,3265.62
F100330,2024-04,43942.29,34098.48,1870.32
F100330,2024-05,46977.59,33646.91,2532.83
F100330,2024-06,48225.23,34545.34,2599.18
F100330,2024-07,50231.22,35464.37,2805.7
F100330,2024-08,42557.69,30225.69,2343.08
F100330,2024-09,37917.38,24669.47,2517.1
F100330,2024-10,35708.59,24367.34,2154.84
F100330,2024-11,35860.85,24596.71,2140.19
F100330,2024-12,61003.96,46026.42,2845.73
F100330,2025-01,29463.06,19182.07,1953.39
F100330,2025-02,38765.94,27014.82,2232.71
F100330,2025-03,31064.89,22153.03,1693.25
F100330,2025-04,39487.66,30261.95,1752.89
F100330,2025-05,43566.53,30177.92,2543.84
F100330,2025-06,40096.14,27271.29,2436.72
F100330,2025-07,38176.51,27045.08,2114.97
F100330,2025-08,39011.5,28825.41,1935.36
F100331,2024-03,23262.0,14255.16,1711.3
F100331,2024-04,44483.62,25491.86,3608.44
F100331,2024-05,37004.84,21567.73,2933.05
F100331,2024-06,31354.35,17539.06,2624.9
F100331,2024-07,32084.93,21725.1,1968.37
F100331,2024-08,45552.38,27814.02,3370.29
F100331,2024-09,25518.85,16337.55,1744.45
F100331,2024-10,35762.91,23681.29,2295.51
F100331,2024-11,31746.99,19772.05,2275.24
F100331,2024-12,36439.63,24513.09,2266.04
F100331,2025-01,22705.91,14660.85,1528.56
F100331,2025-02,30440.73,19660.47,2048.25
F100331,2025-03,26794.97,16612.08,1934.75
F100331,2025-04,28792.39,16987.36,2242.96
F100331,2025-05,30278.46,19396.52,2067.57
F100331,2025-06,22598.89,13182.12,1789.19
F100331,2025-07,36788.75,20890.13,3020.74
F100331,2025-08,27705.04,18411.99,1765.68
F100332,2024-03,42711.71,20894.64,4145.24
F100332,2024-04,60035.25,28395.22,6011.61
F100332,2024-05,47306.69,23665.14,4491.89
F100332,2024-06,57102.72,24161.61,6258.81
F100332,2024-07,59368.29,27255.26,6101.48
F100332,2024-08,50977.45,22348.63,5439.48
F100332,2024-09,51197.28,24056.1,5156.82
F100332,2024-10,44792.2,21654.96,4396.07
F100332,2024-11,55861.57,27087.78,5467.02
F100332,2024-12,53308.35,25689.03,5247.67
F100332,2025-01,46237.32,19559.11,5068.86
F100332,2025-02,39209.45,17957.51,4037.87
F100332,2025-03,39138.0,16655.51,4271.67
F100332,2025-04,45862.41,19897.99,4933.24
F100332,2025-05,31351.15,13495.5,3392.57
F100332,2025-06,36806.43,15680.24,4013.98
F100332,2025-07,33774.76,16332.84,3313.96
F100332,2025-08,43464.95,20136.91,4432.33
F100333,2024-03,42325.32,29220.27,2489.96
F100333,2024-04,31794.66,23674.15,1542.9
F100333,2024-05,31554.98,22159.09,1785.22
F100333,2024-06,33585.24,21703.26,2257.58
F100333,2024-07,35248.02,23682.3,2197.49
F100333,2024-08,36030.53,25888.51,1926.98
F100333,2024-09,34088.81,21894.59,2316.9
F100333,2024-10,40108.0,27686.78,2360.03
F100333,2024-11,40950.95,28387.3,2387.09
F100333,2024-12,44090.91,32498.91,2202.48
F100333,2025-01,36587.28,27499.54,1726.67
F100333,2025-02,38876.32,26523.14,2347.1
F100333,2025-03,33773.62,22086.24,2220.6
F100333,2025-04,33101.39,22243.97,2062.91
F100333,2025-05,25602.56,16056.38,1813.77
F100333,2025-06,34597.27,24682.5,1883.81
F100333,2025-07,34145.54,25080.07,1722.44
F100333,2025-08,44019.94,27742.73,3092.67
F100334,2024-03,56820.83,29687.74,5155.29
F100334,2024-04,62718.9,30349.46,6150.19
F100334,2024-05,73537.87,35432.61,7240.0
F100334,2024-06,72411.4,33181.73,7453.64
F100334,2024-07,30221.79,13514.62,3174.36
F100334,2024-08,53531.29,23944.18,5621.55
F100334,2024-09,41858.69,21321.77,3902.01
F100334,2024-10,51231.44,24760.73,5029.43
F100334,2024-11,61414.65,30977.85,5782.99
F100334,2024-12,56973.73,26997.94,5695.4
F100334,2025-01,80127.29,35993.24,8385.47
F100334,2025-02,59952.87,30814.16,5536.35
F100334,2025-03,34765.01,17071.49,3361.77
F100334,2025-04,48580.35,24205.13,4631.29
F100334,2025-05,53987.24,24143.17,5670.37
F100334,2025-06,47355.63,23478.31,4536.69
F100334,2025-07,36025.92,16216.03,3763.88
F100334,2025-08,52922.45,23537.8,5583.08
F100335,2024-03,16165.49,10761.46,1026.77
F100335,2024-04,19983.06,12555.8,1411.18
F100335,2024-05,17133.52,10926.78,1179.28
F100335,2024-06,19230.65,10866.51,1589.19
F100335,2024-07,14523.32,8241.41,1193.56
F100335,2024-08,18433.56,11561.0,1305.79
F100335,2024-09,19012.41,12799.94,1180.37
F100335,2024-10,20138.5,13383.15,1283.52
F100335,2024-11,19971.51,12490.24,1421.44
F100335,2024-12,17878.91,10308.46,1438.39
F100335,2025-01,16374.16,11146.35,993.28
F100335,2025-02,15351.11,9835.34,1048.0
F100335,2025-03,16569.97,10583.44,1137.44
F100335,2025-04,19807.55,11503.41,1577.79
F100335,2025-05,19798.71,13323.75,1230.24
F100335,2025-06,15158.82,8623.98,1241.62
F100335,2025-07,15197.34,9584.13,1066.51
F100335,2025-08,17192.49,10378.38,1294.68
F100336,2024-03,27998.51,14514.7,2561.92
F100336,2024-04,23310.74,11920.99,2164.05
F100336,2024-05,31056.0,17767.5,2524.81
F100336,2024-06,26894.38,13861.64,2476.22
F100336,2024-07,26630.39,15523.77,2110.26
F100336,2024-08,26617.47,14781.8,2248.78
F100336,2024-09,27426.39,14163.14,2520.02
F100336,2024-10,28196.32,14135.02,2671.65
F100336,2024-11,19759.77,10797.49,1702.83
F100336,2024-12,30704.27,16277.91,2741.01
F100336,2025-01,20680.82,10624.49,1910.7
F100336,2025-02,18551.69,10223.95,1582.27
F100336,2025-03,28578.91,16698.68,2257.24
F100336,2025-04,19720.53,11451.55,1571.11
F100336,2025-05,27659.66,14165.23,2563.94
F100336,2025-06,26303.65,13308.05,2469.16
F100336,2025-07,18448.8,9420.75,1715.33
F100336,2025-08,27007.72,13647.35,2538.47
F100337,2024-03,40671.16,32643.33,1525.29
F100337,2024-04,40487.28,28684.05,2242.61
F100337,2024-05,54952.09,44935.81,1903.09
F100337,2024-06,49926.74,35172.3,2803.34
F100337,2024-07,45588.49,36410.03,1743.91
F100337,2024-08,52429.26,36179.93,3087.37
F100337,2024-09,51544.76,41884.01,1835.54
F100337,2024-10,48564.29,34229.53,2723.6
F100337,2024-11,50190.99,37985.33,2319.08
F100337,2024-12,38376.75,27917.67,1987.23
F100337,2025-01,40364.32,30363.16,1900.22
F100337,2025-02,41387.98,28470.73,2454.28
F100337,2025-03,54285.22,44106.2,1934.01
F100337,2025-04,38898.73,26833.0,2292.49
F100337,2025-05,46643.92,36829.09,1864.82
F100337,2025-06,46357.79,31589.64,2805.95
F100337,2025-07,48177.38,34832.95,2535.44
F100337,2025-08,38897.24,29290.29,1825.32
F100338,2024-03,45771.08,22601.83,4402.16
F100338,2024-04,45586.79,18619.78,5123.73
F100338,2024-05,49942.92,20636.73,5568.18
F100338,2024-06,48821.44,21217.51,5244.75
F100338,2024-07,42960.84,21148.22,4144.4
F100338,2024-08,48808.35,22937.97,4915.37
F100338,2024-09,40202.33,17654.23,4284.14
F100338,2024-10,45822.48,22310.69,4467.24
F100338,2024-11,53146.95,23167.74,5696.05
F100338,2024-12,36535.73,17056.95,3700.97
F100338,2025-01,46857.8,20769.4,4956.8
F100338,2025-02,48055.45,21017.94,5137.13
F100338,2025-03,42784.04,17812.71,4744.55
F100338,2025-04,43606.42,20154.42,4455.88
F100338,2025-05,41068.98,18759.26,4238.85
F100338,2025-06,43432.8,18042.71,4824.12
F100338,2025-07,40605.52,18285.78,4240.75
F100338,2025-08,40541.52,17770.0,4326.59
F100339,2024-03,38994.27,26407.28,2391.53
F100339,2024-04,39658.67,22668.16,3228.2
F100339,2024-05,40159.44,26868.12,2525.35
F100339,2024-06,33599.94,22195.41,2166.86
F100339,2024-07,40752.52,25915.07,2819.12
F100339,2024-08,41542.59,27144.23,2735.69
F100339,2024-09,38124.77,24733.32,2544.38
F100339,2024-10,37808.98,22286.98,2949.18
F100339,2024-11,38261.93,26410.24,2251.82
F100339,2024-12,37291.36,25785.01,2186.21
F100339,2025-01,34321.79,20536.32,2619.24
F100339,2025-02,33152.07,22709.72,1984.05
F100339,2025-03,34427.87,22821.17,2205.27
F100339,2025-04,31111.97,19600.81,2187.12
F100339,2025-05,36058.56,24933.11,2113.84
F100339,2025-06,34113.02,23055.26,2100.98
F100339,2025-07,35670.08,20400.86,2901.15
F100339,2025-08,38527.92,24503.74,2664.59
F100340,2024-03,19142.74,10143.33,1709.89
F100340,2024-04,23674.0,12598.84,2104.28
F100340,2024-05,28194.77,15286.08,2452.65
F100340,2024-06,24987.74,14640.95,1965.89
F100340,2024-07,27315.63,16619.25,2032.31
F100340,2024-08,20765.73,12113.1,1644.0
F100340,2024-09,24681.86,15033.38,1833.21
F100340,2024-10,22886.02,12849.06,1907.02
